id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-145,2023-01-12,000001,Vente,158000,26,,AV ROGER SALENGRO,0570,01500,01004,Ambérieu-en-Bugey,01,,,01004000BS0492,,,70,,86,76.58,,,,,,,2,3,Dépendance,,0,,,,,,5.346728,45.956628
2023-146,2023-01-11,000001,Vente,3400,,,LA LONGUE RAIE,B076,01500,01149,Douvres,01,,,011490000A0274,,,,,,,,,,,,,0,,,,,T,terres,,,9938,5.35375,45.988064
2023-147,2023-01-05,000001,Vente,175000,,,VILLAGE DE CHARNOZ,B036,01800,01088,Charnoz-sur-Ain,01,,,010880000B1164,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,775,5.221539,45.870827
2023-148,2023-01-03,000001,Vente,118000,30,,RUE JOSEPH LEGER,0120,01170,01071,Cessy,01,,,01071000AV0080,,,107,58.5,115,,,,,,,,2,2,Appartement,45,1,,,,,,6.06941,46.319541
2023-149,2023-01-09,000001,Vente,146500,5284,,PL DAVINET,0060,01160,01304,Pont-d'Ain,01,,,01304000AE0046,,,,,,,,,,,,,0,1,Maison,46,2,S,sols,,,25,5.346339,46.052669
2023-150,2023-01-12,000001,Vente,120000,41,,AV DU GEN DE GAULLE,0315,01500,01004,Ambérieu-en-Bugey,01,,,01004000AW1170,,,57,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,58,0,,,,,,5.35653,45.964252
2023-151,2023-01-18,000001,Vente,250000,1771,,ALL DE ROMANS,0600,01400,01113,Condeissiat,01,,,011130000C0046,,,,,,,,,,,,,0,1,Maison,128,5,S,sols,,,230,5.060308,46.145461
2023-151,2023-01-18,000001,Vente,250000,,,CHAMP DE L ALLEE,B025,01400,01113,Condeissiat,01,,,011130000C0047,,,,,,,,,,,,,0,,,,,S,sols,,,500,5.060589,46.145564
2023-151,2023-01-18,000001,Vente,250000,,,CHAMP DE L ALLEE,B025,01400,01113,Condeissiat,01,,,011130000C0047,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1370,5.060589,46.145564
2023-152,2023-01-16,000003,Echange,4225,,,CHAMERLANT,B048,01380,01025,Bâgé-Dommartin,01,,,010250000F2832,,,,,,,,,,,,,0,,,,,S,sols,,,208,4.943277,46.318216
2023-152,2023-01-16,000003,Echange,4225,,,GRAND MONTEPIN,B130,01380,01025,Bâgé-Dommartin,01,,,010250000F2837,,,,,,,,,,,,,0,,,,,S,sols,,,130,4.942877,46.318996
2023-153,2023-01-16,000004,Echange,25862.5,,,CHAMERLANT,B048,01380,01025,Bâgé-Dommartin,01,,,010250000F2834,,,,,,,,,,,,,0,,,,,S,sols,,,123,4.943183,46.318025
2023-153,2023-01-16,000004,Echange,25862.5,,,CHAMERLANT,B048,01380,01025,Bâgé-Dommartin,01,,,010250000F2835,,,,,,,,,,,,,0,,,,,S,sols,,,297,4.943252,46.318995
2023-153,2023-01-16,000004,Echange,25862.5,,,CHAMERLANT,B048,01380,01025,Bâgé-Dommartin,01,,,010250000F2838,,,,,,,,,,,,,0,,,,,S,sols,,,160,4.943114,46.318072
2023-153,2023-01-16,000004,Echange,25862.5,,,CHAMERLANT,B048,01380,01025,Bâgé-Dommartin,01,,,010250000F2839,,,,,,,,,,,,,0,,,,,S,sols,,,811,4.943051,46.318964
2023-154,2023-01-03,000001,Vente,146000,6,,RUE GEORGES MARIN,0227,01200,01033,Valserhône,01,,,01033000AL0740,,,38,68.71,,,,,,,,,1,2,Appartement,69,3,,,,,,5.824245,46.105573
2023-154,2023-01-03,000001,Vente,146000,6,,RUE GEORGES MARIN,0227,01200,01033,Valserhône,01,,,01033000AL0740,,,167,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.824245,46.105573
2023-155,2023-01-05,000001,Vente,460000,,,CHAMP DU MUNAZ,B018,01700,01043,Beynost,01,,,01043000ZB0177,,,,,,,,,,,,,0,,,,,S,sols,,,129,4.999589,45.825913
2023-155,2023-01-05,000001,Vente,460000,687,,CHE DU SERMORAZ,1270,01700,01043,Beynost,01,,,01043000ZB0178,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,200,0,S,sols,,,639,4.999615,45.825821
2023-155,2023-01-05,000001,Vente,460000,,,CHAMP DU MUNAZ,B018,01700,01043,Beynost,01,,,01043000ZB0179,,,,,,,,,,,,,0,,,,,S,sols,,,459,4.999842,45.825886
2023-156,2023-01-10,000001,Vente,174000,90,,LOT DE CHAMP JACOB,A009,01340,01163,Foissiat,01,,,01163000AB0581,,,,,,,,,,,,,0,1,Maison,90,4,J,jardins,,,1106,5.172377,46.366522
2023-156,2023-01-10,000001,Vente,174000,90,,LOT DE CHAMP JACOB,A009,01340,01163,Foissiat,01,,,01163000AB0581,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,633,5.172377,46.366522
2023-156,2023-01-10,000001,Vente,174000,,,CHAMP JACOB,B090,01340,01163,Foissiat,01,,,01163000AB0584,,,,,,,,,,,,,0,,,,,S,sols,,,632,5.171912,46.366308
2023-157,2023-01-11,000001,Vente,739000,164,,RUE ARISTIDE VUAILLET,0233,01630,01354,Saint-Genis-Pouilly,01,,,01354000BH0005,,,12,140.59,,,,,,,,,1,1,Maison,134,5,,,,,,6.018318,46.239423
2023-158,2023-01-04,000001,Vente,680000,137,,AV DE LA GRANDE SEIGLIERE,0170,01600,01339,Saint-Bernard,01,,,01339000AL0125,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1126,4.739463,45.944759
2023-158,2023-01-04,000001,Vente,680000,137,,AV DE LA GRANDE SEIGLIERE,0170,01600,01339,Saint-Bernard,01,,,01339000AL0125,,,,,,,,,,,,,0,1,Maison,180,4,AG,terrains d'agrément,,,1126,4.739463,45.944759
2023-158,2023-01-04,000001,Vente,680000,137,,AV DE LA GRANDE SEIGLIERE,0170,01600,01339,Saint-Bernard,01,,,01339000AL0125,,,,,,,,,,,,,0,1,Maison,180,4,S,sols,,,500,4.739463,45.944759
2023-158,2023-01-04,000001,Vente,680000,137,,AV DE LA GRANDE SEIGLIERE,0170,01600,01339,Saint-Bernard,01,,,01339000AL0125,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,4.739463,45.944759
2023-159,2023-01-13,000001,Vente,76000,237,,AV DES THERMES,0712,01220,01143,Divonne-les-Bains,01,,,01143000AM0055,,,45,22.52,,,,,,,,,1,4,Local industriel. commercial ou assimilé,22,0,,,,,,6.134794,46.360255
2023-160,2023-01-09,000001,Vente,1500,,,BOIS DE BIZ,B003,01480,01194,Jassans-Riottier,01,,,01194000AV0015,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,9069,4.753677,45.964373
2023-160,2023-01-09,000001,Vente,1500,,,CHAMP DE RIOTTIER,B012,01480,01194,Jassans-Riottier,01,,,01194000AV0030,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4438,4.75542,45.963944
2023-161,2023-01-12,000001,Vente,340000,50,,ALL DU PUITS MINOZ,0130,01110,01012,Aranc,01,,,010120000E0185,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,540,5.525464,46.000881
2023-161,2023-01-12,000001,Vente,340000,50,,ALL DU PUITS MINOZ,0130,01110,01012,Aranc,01,,,010120000E0185,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,540,5.525464,46.000881
2023-161,2023-01-12,000001,Vente,340000,,,CARRE GOYET,B023,01110,01012,Aranc,01,,,010120000E0579,,,,,,,,,,,,,0,,,,,P,prés,,,3006,5.52515,46.000764
2023-161,2023-01-12,000001,Vente,340000,,,CARRE GOYET,B023,01110,01012,Aranc,01,,,010120000E0580,,,,,,,,,,,,,0,,,,,P,prés,,,923,5.525697,46.00119
2023-162,2023-01-12,000001,Vente,2000,,,CHERPINET,B095,01160,01374,Saint-Martin-du-Mont,01,,,013740000B0608,,,,,,,,,,,,,0,,,,,VI,vignes,,,840,5.325985,46.124033
2023-163,2023-01-11,000001,Vente,112500,7,,RUE DES MARRONNIERS,2610,01000,01053,Bourg-en-Bresse,01,,,01053000AD0739,,,38,31.67,,,,,,,,,1,2,Appartement,31,1,,,,,,5.221309,46.205203
2023-164,2023-01-16,000001,Vente,605000,47,,AV DU SALEVE,0680,01220,01143,Divonne-les-Bains,01,,,01143000AP0450,,,90,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.141718,46.351137
2023-164,2023-01-16,000001,Vente,605000,47,,AV DU SALEVE,0680,01220,01143,Divonne-les-Bains,01,,,01143000AP0450,,,43,84.64,,,,,,,,,1,2,Appartement,83,3,,,,,,6.141718,46.351137
2023-164,2023-01-16,000001,Vente,605000,47,,AV DU SALEVE,0680,01220,01143,Divonne-les-Bains,01,,,01143000AP0450,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.141718,46.351137
2023-165,2023-01-16,000001,Vente,397300,17,B,ALL DU MOULIN DE BROU,2738,01000,01053,Bourg-en-Bresse,01,,,01053000BD0357,,,,,,,,,,,,,0,1,Maison,149,5,S,sols,,,631,5.240889,46.202078
2023-166,2023-01-03,000001,Vente,74000,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,1,,19,43.72,,,,,,,2,3,Dépendance,,0,,,,,,5.206339,46.188723
2023-166,2023-01-03,000001,Vente,74000,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,1,,19,43.72,,,,,,,2,2,Appartement,44,2,,,,,,5.206339,46.188723
2023-166,2023-01-03,000001,Vente,74000,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,427,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.206339,46.188723
2023-167,2023-01-04,000001,Vente,412600,130,,CHEM DU VILLAGE,0840,01120,01262,Montluel,01,,,012621200B0326,,,,,,,,,,,,,0,1,Maison,90,5,S,sols,,,1157,5.034223,45.915097
2023-168,2023-01-03,000001,Vente,189000,5114,,BONS,B015,01300,01098,Chazey-Bons,01,,,01098000AE0202,,,,,,,,,,,,,0,1,Maison,82,5,S,sols,,,767,5.682061,45.805371
2023-168,2023-01-03,000001,Vente,189000,,,BONS,B015,01300,01098,Chazey-Bons,01,,,01098000AE0203,,,,,,,,,,,,,0,,,,,J,jardins,,,157,5.682302,45.805209
2023-169,2023-01-13,000001,Vente,100000,1,,RUE JULES FERRY,0075,01640,01199,Jujurieux,01,,,01199000AE0070,,,,,,,,,,,,,0,2,Appartement,34,2,S,sols,,,55,5.409788,46.03927
2023-169,2023-01-13,000001,Vente,100000,1,,RUE JULES FERRY,0075,01640,01199,Jujurieux,01,,,01199000AE0070,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,55,5.409788,46.03927
2023-169,2023-01-13,000001,Vente,100000,9002,,IMP MARECHAL FERRAND,0089,01640,01199,Jujurieux,01,,,01199000AE0071,,,1,,10,,2,,3,,4,,10,3,Dépendance,,0,,,,,,5.40983,46.039345
2023-169,2023-01-13,000001,Vente,100000,9002,,IMP MARECHAL FERRAND,0089,01640,01199,Jujurieux,01,,,01199000AE0071,,,1,,10,,2,,3,,4,,10,3,Dépendance,,0,,,,,,5.40983,46.039345
2023-169,2023-01-13,000001,Vente,100000,9002,,IMP MARECHAL FERRAND,0089,01640,01199,Jujurieux,01,,,01199000AE0071,,,1,,10,,2,,3,,4,,10,3,Dépendance,,0,,,,,,5.40983,46.039345
2023-169,2023-01-13,000001,Vente,100000,9002,,IMP MARECHAL FERRAND,0089,01640,01199,Jujurieux,01,,,01199000AE0071,,,1,,10,,2,,3,,4,,10,3,Dépendance,,0,,,,,,5.40983,46.039345
2023-170,2023-01-17,000002,Vente,7765,,,EPARMET,B029,01170,01173,Gex,01,,,01173000AX0205,,,,,,,,,,,,,0,,,,,T,terres,,,3106,6.084272,46.329544
2023-171,2023-01-05,000002,Vente,10000,5117,,RUE FRATEL,0060,01250,01195,Jasseron,01,,,01195000AD0209,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.328706,46.213322
2023-172,2023-01-11,000001,Vente,138000,7,,RUE DES MARRONNIERS,2610,01000,01053,Bourg-en-Bresse,01,,,01053000AD0739,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.221309,46.205203
2023-172,2023-01-11,000001,Vente,138000,7,,RUE DES MARRONNIERS,2610,01000,01053,Bourg-en-Bresse,01,,,01053000AD0739,,,33,,,,,,,,,,1,2,Appartement,31,1,,,,,,5.221309,46.205203
2023-173,2023-01-13,000001,Vente,4549,,,BOIS DES ARDILIERES,B012,01320,01381,Saint-Nizier-le-Désert,01,,,013810000C0370,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,16850,5.132507,46.025927
2023-173,2023-01-13,000001,Vente,4549,,,BOIS DES ARDILIERES,B012,01320,01381,Saint-Nizier-le-Désert,01,,,013810000C0372,,,,,,,,,,,,,0,,,,,T,terres,,,8665,5.132064,46.023464
2023-174,2023-01-06,000001,Vente,224000,49,,RUE SANPELE,0127,01250,01195,Jasseron,01,,,01195000AD0109,,,,,,,,,,,,,0,1,Maison,106,3,S,sols,,,305,5.326001,46.211587
2023-174,2023-01-06,000001,Vente,224000,49,,RUE SANPELE,0127,01250,01195,Jasseron,01,,,01195000AD0109,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,305,5.326001,46.211587
2023-174,2023-01-06,000001,Vente,224000,49,,RUE SANPELE,0127,01250,01195,Jasseron,01,,,01195000AD0109,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,305,5.326001,46.211587
2023-174,2023-01-06,000001,Vente,224000,,,LE VILLAGE,B156,01250,01195,Jasseron,01,,,01195000AD0579,,,,,,,,,,,,,0,,,,,S,sols,,,137,5.326071,46.211674
2023-174,2023-01-06,000001,Vente,224000,,,LE VILLAGE,B156,01250,01195,Jasseron,01,,,01195000AD0580,,,,,,,,,,,,,0,,,,,S,sols,,,52,5.325931,46.211685
2023-174,2023-01-06,000001,Vente,224000,,,LE VILLAGE,B156,01250,01195,Jasseron,01,,,01195000AD0590,,,,,,,,,,,,,0,,,,,S,sols,,,40,5.32606,46.211725
2023-175,2023-01-17,000001,Vente,210000,,,LA NICOLLIERE,B063,01270,01029,Beaupont,01,,,01029000ZK0106,,,,,,,,,,,,,0,,,,,S,sols,,,850,5.262922,46.405688
2023-175,2023-01-17,000001,Vente,210000,121,,IMP DE LA SABLIERE,0195,01270,01029,Beaupont,01,,,01029000ZK0107,,,,,,,,,,,,,0,1,Maison,70,2,S,sols,,,715,5.262767,46.405576
2023-176,2023-01-05,000001,Vente,100000,4,,CHE DES RUETTES,0850,01360,01032,Béligneux,01,,,010320000A1196,,,,,,,,,,,,,0,1,Maison,30,2,S,sols,,,29,5.126793,45.867951
2023-177,2023-01-13,000001,Vente,196000,10,,RUE DE LYON,0510,01800,01244,Meximieux,01,,,012440000G0939,,,5,70.75,,,,,,,,,1,2,Appartement,73,2,,,,,,5.19118,45.902946
2023-178,2023-01-12,000001,Vente,58000,,,AUX BROSSES,B013,01660,01429,Vandeins,01,,,014290000A0637,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,537,5.077087,46.21327
2023-179,2023-01-11,000001,Vente,300000,,,LE PERRAT,B039,01480,01157,Fareins,01,,,01157000AI0093,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,17,4.766199,46.025226
2023-179,2023-01-11,000001,Vente,300000,446,,CHE DU PERRAT,0127,01480,01157,Fareins,01,,,01157000AI0096,,,,,,,,,,,,,0,1,Maison,97,4,AG,terrains d'agrément,,,589,4.765895,46.025183
2023-179,2023-01-11,000001,Vente,300000,446,,CHE DU PERRAT,0127,01480,01157,Fareins,01,,,01157000AI0096,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,500,4.765895,46.025183
2023-179,2023-01-11,000001,Vente,300000,446,,CHE DU PERRAT,0127,01480,01157,Fareins,01,,,01157000AI0096,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,589,4.765895,46.025183
2023-179,2023-01-11,000001,Vente,300000,446,,CHE DU PERRAT,0127,01480,01157,Fareins,01,,,01157000AI0096,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,4.765895,46.025183
2023-180,2023-01-12,000001,Vente,580900,,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1764,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,2716,4.958866,46.137429
2023-180,2023-01-12,000001,Vente,580900,,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1764,,,,,,,,,,,,,0,,,,,S,sols,,,500,4.958866,46.137429
2023-180,2023-01-12,000001,Vente,580900,6058,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1766,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,700,4.958467,46.137463
2023-180,2023-01-12,000001,Vente,580900,6058,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1766,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,700,4.958467,46.137463
2023-180,2023-01-12,000001,Vente,580900,6058,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1766,,,,,,,,,,,,,0,1,Maison,170,6,AG,terrains d'agrément,,,700,4.958467,46.137463
2023-180,2023-01-12,000001,Vente,580900,6058,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1766,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1277,4.958467,46.137463
2023-180,2023-01-12,000001,Vente,580900,6058,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1766,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1277,4.958467,46.137463
2023-180,2023-01-12,000001,Vente,580900,6058,,GRANGE NEUVE,B067,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000B1766,,,,,,,,,,,,,0,1,Maison,170,6,S,sols,,,1277,4.958467,46.137463
2023-181,2023-01-04,000001,Vente en l'état futur d'achèvement,190000,,,,,,01033,Valserhône,01,,,01033000AB0483,,,46,,,,,,,,,,1,,,,,,,,,,5.815694,46.12158
2023-181,2023-01-04,000001,Vente en l'état futur d'achèvement,190000,,,,,,01033,Valserhône,01,,,01033000AB0483,,,15,,,,,,,,,,1,,,,,,,,,,5.815694,46.12158
2023-181,2023-01-04,000001,Vente en l'état futur d'achèvement,190000,,,,,,01033,Valserhône,01,,,01033000AB0483,,,80,,,,,,,,,,1,,,,,,,,,,5.815694,46.12158
2023-182,2023-01-14,000001,Vente,185000,25,,RUE JEAN DONIER,0740,01100,01283,Oyonnax,01,,,01283000AL0006,,,,,,,,,,,,,0,1,Maison,72,4,S,sols,,,252,5.644712,46.255901
2023-182,2023-01-14,000001,Vente,185000,,,RUE JEAN DONIER,0740,01100,01283,Oyonnax,01,,,01283000AL0230,,,,,,,,,,,,,0,,,,,S,sols,,,53,5.644804,46.256029
2023-183,2023-01-04,000002,Vente,292000,14,,RUE DES BARONS,0040,01300,01034,Belley,01,,,01034000AK0327,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,236,5.686843,45.75791
2023-183,2023-01-04,000002,Vente,292000,14,,RUE DES BARONS,0040,01300,01034,Belley,01,,,01034000AK0327,,,,,,,,,,,,,0,2,Appartement,78,3,S,sols,,,236,5.686843,45.75791
2023-183,2023-01-04,000002,Vente,292000,14,,RUE DES BARONS,0040,01300,01034,Belley,01,,,01034000AK0327,,,,,,,,,,,,,0,2,Appartement,95,3,S,sols,,,236,5.686843,45.75791
2023-183,2023-01-04,000002,Vente,292000,14,,RUE DES BARONS,0040,01300,01034,Belley,01,,,01034000AK0327,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,236,5.686843,45.75791
2023-184,2023-01-03,000003,Vente,65000,169,,CHE DE LA TREDONNIERE,0470,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1125,,,,,,,,,,,,,0,,,,,S,sols,,,29,4.950918,46.119971
2023-184,2023-01-03,000003,Vente,65000,153,,RTE DE LA TREDONNIERE,0471,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1129,,,,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,36,4.950989,46.119954
2023-184,2023-01-03,000003,Vente,65000,153,,RTE DE LA TREDONNIERE,0471,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1129,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,36,4.950989,46.119954
2023-184,2023-01-03,000003,Vente,65000,169,,CHE DE LA TREDONNIERE,0470,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1131,,,,,,,,,,,,,0,,,,,S,sols,,,5,4.951004,46.119922
2023-184,2023-01-03,000003,Vente,65000,,,LA TRIDONNIERE,B133,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1132,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,110,4.951071,46.119894
2023-184,2023-01-03,000003,Vente,65000,,,LA TRIDONNIERE,B133,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1135,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,35,4.951048,46.119942
2023-184,2023-01-03,000003,Vente,65000,,,LA TRIDONNIERE,B133,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1137,,,,,,,,,,,,,0,,,,,S,sols,,,1,4.950992,46.119943
2023-184,2023-01-03,000003,Vente,65000,,,LA TRIDONNIERE,B133,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000A1138,,,,,,,,,,,,,0,,,,,S,sols,,,132,4.950929,46.119906
2023-185,2023-01-04,000001,Vente,35000,50,,IMP DES MESANGES,0321,01190,01305,Pont-de-Vaux,01,,,01305000AH0273,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1059,4.945539,46.430036
2023-185,2023-01-04,000001,Vente,35000,50,,IMP DES MESANGES,0321,01190,01305,Pont-de-Vaux,01,,,01305000AH0273,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,1059,4.945539,46.430036
2023-186,2023-01-03,000001,Vente,350000,,,GRAND CHAMP,B035,01550,01308,Pougny,01,,,013080000A0591,,,,,,,,,,,,,0,,,,,T,terres,,,6920,5.957396,46.155417
2023-186,2023-01-03,000001,Vente,350000,1074,,RTE DE CHALLEX,0020,01550,01308,Pougny,01,,,013080000A0626,,,,,,,,,,,,,0,1,Maison,148,4,S,sols,,,1468,5.956817,46.155337
2023-187,2023-01-11,000001,Vente,129000,,,LA LAITERIE,B088,01480,01446,Villeneuve,01,,,01446000ZI0479,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,300,4.829319,46.017379
2023-188,2023-01-09,000001,Vente,110000,133,,RUE DES ALINIERES,0008,01470,01400,Seillonnaz,01,,,014000000A0488,,,,,,,,,,,,,0,1,Maison,126,6,S,sols,,,1002,5.49086,45.805822
2023-189,2023-01-13,000001,Vente,155000,8,,RUE JEAN JAURES,0390,01500,01004,Ambérieu-en-Bugey,01,,,01004000BS0210,,,,,,,,,,,,,0,1,Maison,45,3,S,sols,,,305,5.342503,45.954966
2023-190,2023-01-11,000001,Vente,208500,5254,,MONT ROCHON,B054,01160,01304,Pont-d'Ain,01,,,013040000A0815,,,,,,,,,,,,,0,1,Maison,116,4,S,sols,,,1366,5.339846,46.069395
2023-191,2023-01-05,000001,Vente,660000,,,EN BEUDET,B007,01550,01158,Farges,01,,,011580000B0764,,,,,,,,,,,,,0,,,,,P,prés,,,132,5.903368,46.170444
2023-191,2023-01-05,000001,Vente,660000,632,,RTE DU COL DU SAC,0030,01550,01158,Farges,01,,,011580000B0765,,,,,,,,,,,,,0,1,Maison,180,7,P,prés,,,1035,5.90347,46.170285
2023-191,2023-01-05,000001,Vente,660000,632,,RTE DU COL DU SAC,0030,01550,01158,Farges,01,,,011580000B0765,,,,,,,,,,,,,0,1,Maison,180,7,S,sols,,,430,5.90347,46.170285
2023-192,2023-01-05,000001,Vente en l'état futur d'achèvement,195285,,,COLLONGES,B044,01550,01109,Collonges,01,,,011090000F0129,,,52,,,,,,,,,,1,,,,,,,,,,5.905016,46.13927
2023-192,2023-01-05,000001,Vente en l'état futur d'achèvement,195285,,,COLLONGES,B044,01550,01109,Collonges,01,,,011090000F0129,,,80,,,,,,,,,,1,,,,,,,,,,5.905016,46.13927
2023-192,2023-01-05,000001,Vente en l'état futur d'achèvement,195285,,,COLLONGES,B044,01550,01109,Collonges,01,,,011090000F0129,,,34,,,,,,,,,,1,,,,,,,,,,5.905016,46.13927
2023-192,2023-01-05,000001,Vente en l'état futur d'achèvement,195285,,,COLLONGES,B044,01550,01109,Collonges,01,,,011090000F0129,,,110,,,,,,,,,,1,,,,,,,,,,5.905016,46.13927
2023-193,2023-01-04,000001,Vente en l'état futur d'achèvement,236000,,,RUE DE LA REPUBLIQUE,0490,01200,01033,Valserhône,01,,,01033000AL0260,,,31,,,,,,,,,,1,,,,,,,,,,5.826606,46.107352
2023-193,2023-01-04,000001,Vente en l'état futur d'achèvement,236000,,,RUE DE LA REPUBLIQUE,0490,01200,01033,Valserhône,01,,,01033000AL0260,,,66,,,,,,,,,,1,,,,,,,,,,5.826606,46.107352
2023-194,2023-01-18,000001,Vente,1000,,,BLETTERET,B004,01160,01304,Pont-d'Ain,01,,,013040000B0392,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1025,5.364793,46.055797
2023-194,2023-01-18,000001,Vente,1000,,,BLETTERET,B004,01160,01304,Pont-d'Ain,01,,,013040000B0394,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,140,5.364459,46.055937
2023-194,2023-01-18,000001,Vente,1000,,,BLETTERET,B004,01160,01304,Pont-d'Ain,01,,,013040000B0395,,,,,,,,,,,,,0,,,,,T,terres,,,1659,5.364856,46.055284
2023-194,2023-01-18,000001,Vente,1000,,,BLETTERET,B004,01160,01304,Pont-d'Ain,01,,,013040000B0396,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,226,5.365212,46.054717
2023-195,2023-01-05,000001,Vente,259550,43,,COUR DES MIRACLES,B192,01550,01109,Collonges,01,,,011090000F0877,,,3,,6,80.3,,,,,,,2,3,Dépendance,,0,,,,,,5.903034,46.137443
2023-195,2023-01-05,000001,Vente,259550,43,,COUR DES MIRACLES,B192,01550,01109,Collonges,01,,,011090000F0877,,,3,,6,80.3,,,,,,,2,2,Appartement,88,3,,,,,,5.903034,46.137443
2023-196,2023-01-06,000001,Vente,89000,15,,AV DE LYON,2390,01000,01053,Bourg-en-Bresse,01,,,01053000AK0082,,,11,,33,55.14,,,,,,,2,3,Dépendance,,0,,,,,,5.214866,46.194097
2023-196,2023-01-06,000001,Vente,89000,15,,AV DE LYON,2390,01000,01053,Bourg-en-Bresse,01,,,01053000AK0082,,,11,,33,55.14,,,,,,,2,2,Appartement,57,2,,,,,,5.214866,46.194097
